id,name,averagePricePerUnit,regularSaleVelocity,universalisUrl,amount,amountTotalPrice,costItemId,costItemAmount,costItemName
18026,Craftsman's Cunning Materia VI,781,27.79,https://universalis.app/market/18026,1,781,2,200,Fire Shard
18027,Craftsman's Command Materia VI,259,14.57,https://universalis.app/market/18027,1,259,2,200,Fire Shard
25194,Craftsman's Competence Materia VII,663,14.46,https://universalis.app/market/25194,1,663,2,200,Fire Shard
25195,Craftsman's Cunning Materia VII,7665,315.25,https://universalis.app/market/25195,1,7665,2,200,Fire Shard
25196,Craftsman's Command Materia VII,1282,16.61,https://universalis.app/market/25196,1,1282,2,200,Fire Shard
26735,Craftsman's Competence Materia VIII,222,15.21,https://universalis.app/market/26735,1,222,2,250,Fire Shard
26736,Craftsman's Cunning Materia VIII,392,21.61,https://universalis.app/market/26736,1,392,2,250,Fire Shard
26737,Craftsman's Command Materia VIII,838,29.04,https://universalis.app/market/26737,1,838,2,250,Fire Shard
33925,Craftsman's Competence Materia IX,2461,255.43,https://universalis.app/market/33925,1,2461,2,250,Fire Shard
33926,Craftsman's Cunning Materia IX,4462,231.86,https://universalis.app/market/33926,1,4462,2,250,Fire Shard
33927,Craftsman's Command Materia IX,6764,589.29,https://universalis.app/market/33927,1,6764,2,250,Fire Shard
5703,Craftsman's Competence Materia V,387,15.75,https://universalis.app/market/5703,1,387,16783,1,Mhachi Demimatter
5708,Craftsman's Cunning Materia V,6363,50.89,https://universalis.app/market/5708,1,6363,16783,1,Mhachi Demimatter
5713,Craftsman's Command Materia V,627,21.68,https://universalis.app/market/5713,1,627,16783,1,Mhachi Demimatter
18025,Craftsman's Competence Materia VI,281,16.25,https://universalis.app/market/18025,1,281,18031,1,Cracked Crystal
18026,Craftsman's Cunning Materia VI,781,27.79,https://universalis.app/market/18026,1,781,18031,1,Cracked Crystal
18027,Craftsman's Command Materia VI,259,14.57,https://universalis.app/market/18027,1,259,18031,1,Cracked Crystal
25194,Craftsman's Competence Materia VII,663,14.46,https://universalis.app/market/25194,1,663,26820,1,Cracked Planicrystal
25195,Craftsman's Cunning Materia VII,7665,315.25,https://universalis.app/market/25195,1,7665,26820,1,Cracked Planicrystal
25196,Craftsman's Command Materia VII,1282,16.61,https://universalis.app/market/25196,1,1282,26820,1,Cracked Planicrystal
26735,Craftsman's Competence Materia VIII,222,15.21,https://universalis.app/market/26735,1,222,26822,1,Cracked Stellacrystal
26736,Craftsman's Cunning Materia VIII,392,21.61,https://universalis.app/market/26736,1,392,26822,1,Cracked Stellacrystal
26737,Craftsman's Command Materia VIII,838,29.04,https://universalis.app/market/26737,1,838,26822,1,Cracked Stellacrystal
33925,Craftsman's Competence Materia IX,2461,255.43,https://universalis.app/market/33925,1,2461,36026,1,Cracked Dendrocrystal
33926,Craftsman's Cunning Materia IX,4462,231.86,https://universalis.app/market/33926,1,4462,36026,1,Cracked Dendrocrystal
33927,Craftsman's Command Materia IX,6764,589.29,https://universalis.app/market/33927,1,6764,36026,1,Cracked Dendrocrystal
33938,Craftsman's Competence Materia X,6394,149.43,https://universalis.app/market/33938,1,6394,36028,1,Cracked Anthocrystal
33939,Craftsman's Cunning Materia X,1246,108.18,https://universalis.app/market/33939,1,1246,36028,1,Cracked Anthocrystal
33940,Craftsman's Command Materia X,11880,301.21,https://universalis.app/market/33940,1,11880,36028,1,Cracked Anthocrystal
27586,Jerked Ovim,560,22.11,https://universalis.app/market/27586,1,560,4,3,Wind Shard
27587,Robber Ball,804,22.36,https://universalis.app/market/27587,1,804,4,3,Wind Shard
27588,Short Bill Minnow,2000,7.93,https://universalis.app/market/27588,1,2000,4,30,Wind Shard
32220,Major-General Cushion,15398,0.61,https://universalis.app/market/32220,1,15398,4,200,Wind Shard
27589,Baitbugs,1879,82.21,https://universalis.app/market/27589,1,1879,4,5,Wind Shard
27590,Squid Strip,759,46.82,https://universalis.app/market/27590,1,759,4,5,Wind Shard
27811,Chiaroglow Aethersand,249,51.68,https://universalis.app/market/27811,1,249,4,10,Wind Shard
27812,Scuroglow Aethersand,464,177.54,https://universalis.app/market/27812,1,464,4,10,Wind Shard
27813,Agedeep Aethersand,1869,87.39,https://universalis.app/market/27813,1,1869,4,20,Wind Shard
27814,Agewood Aethersand,1569,68.82,https://universalis.app/market/27814,1,1569,4,20,Wind Shard
27815,Ageflow Aethersand,456,9.82,https://universalis.app/market/27815,1,456,4,20,Wind Shard
30590,Levinstrike Aethersand,781,58,https://universalis.app/market/30590,1,781,4,30,Wind Shard
5687,Gatherer's Guerdon Materia IV,515,15.18,https://universalis.app/market/5687,1,515,4,25,Wind Shard
5692,Gatherer's Guile Materia IV,312,11.71,https://universalis.app/market/5692,1,312,4,25,Wind Shard
5697,Gatherer's Grasp Materia IV,147,12.57,https://universalis.app/market/5697,1,147,4,25,Wind Shard
5688,Gatherer's Guerdon Materia V,810,18.86,https://universalis.app/market/5688,1,810,4,200,Wind Shard
5693,Gatherer's Guile Materia V,722,13.75,https://universalis.app/market/5693,1,722,4,200,Wind Shard
5698,Gatherer's Grasp Materia V,382,8.89,https://universalis.app/market/5698,1,382,4,200,Wind Shard
18022,Gatherer's Guerdon Materia VI,516,19.07,https://universalis.app/market/18022,1,516,4,200,Wind Shard
18023,Gatherer's Guile Materia VI,218,9.93,https://universalis.app/market/18023,1,218,4,200,Wind Shard
18024,Gatherer's Grasp Materia VI,201,8.32,https://universalis.app/market/18024,1,201,4,200,Wind Shard
25191,Gatherer's Guerdon Materia VII,4307,28.79,https://universalis.app/market/25191,1,4307,4,200,Wind Shard
25192,Gatherer's Guile Materia VII,763,15.25,https://universalis.app/market/25192,1,763,4,200,Wind Shard
25193,Gatherer's Grasp Materia VII,3421,28.39,https://universalis.app/market/25193,1,3421,4,200,Wind Shard
26732,Gatherer's Guerdon Materia VIII,1214,33.14,https://universalis.app/market/26732,1,1214,4,250,Wind Shard
26733,Gatherer's Guile Materia VIII,744,32.07,https://universalis.app/market/26733,1,744,4,250,Wind Shard
26734,Gatherer's Grasp Materia VIII,279,8.14,https://universalis.app/market/26734,1,279,4,250,Wind Shard
33922,Gatherer's Guerdon Materia IX,7163,306.54,https://universalis.app/market/33922,1,7163,4,250,Wind Shard
33923,Gatherer's Guile Materia IX,7211,247.14,https://universalis.app/market/33923,1,7211,4,250,Wind Shard
33924,Gatherer's Grasp Materia IX,6946,195.93,https://universalis.app/market/33924,1,6946,4,250,Wind Shard
5688,Gatherer's Guerdon Materia V,810,18.86,https://universalis.app/market/5688,1,810,16783,1,Mhachi Demimatter
5693,Gatherer's Guile Materia V,722,13.75,https://universalis.app/market/5693,1,722,16783,1,Mhachi Demimatter
5698,Gatherer's Grasp Materia V,382,8.89,https://universalis.app/market/5698,1,382,16783,1,Mhachi Demimatter
18022,Gatherer's Guerdon Materia VI,516,19.07,https://universalis.app/market/18022,1,516,18031,1,Cracked Crystal
18023,Gatherer's Guile Materia VI,218,9.93,https://universalis.app/market/18023,1,218,18031,1,Cracked Crystal
18024,Gatherer's Grasp Materia VI,201,8.32,https://universalis.app/market/18024,1,201,18031,1,Cracked Crystal
25191,Gatherer's Guerdon Materia VII,4307,28.79,https://universalis.app/market/25191,1,4307,26820,1,Cracked Planicrystal
25192,Gatherer's Guile Materia VII,763,15.25,https://universalis.app/market/25192,1,763,26820,1,Cracked Planicrystal
25193,Gatherer's Grasp Materia VII,3421,28.39,https://universalis.app/market/25193,1,3421,26820,1,Cracked Planicrystal
26732,Gatherer's Guerdon Materia VIII,1214,33.14,https://universalis.app/market/26732,1,1214,26822,1,Cracked Stellacrystal
26733,Gatherer's Guile Materia VIII,744,32.07,https://universalis.app/market/26733,1,744,26822,1,Cracked Stellacrystal
26734,Gatherer's Grasp Materia VIII,279,8.14,https://universalis.app/market/26734,1,279,26822,1,Cracked Stellacrystal
33922,Gatherer's Guerdon Materia IX,7163,306.54,https://universalis.app/market/33922,1,7163,36026,1,Cracked Dendrocrystal
33923,Gatherer's Guile Materia IX,7211,247.14,https://universalis.app/market/33923,1,7211,36026,1,Cracked Dendrocrystal
33924,Gatherer's Grasp Materia IX,6946,195.93,https://universalis.app/market/33924,1,6946,36026,1,Cracked Dendrocrystal
33935,Gatherer's Guerdon Materia X,5953,242.86,https://universalis.app/market/33935,1,5953,36028,1,Cracked Anthocrystal
33936,Gatherer's Guile Materia X,4925,137.89,https://universalis.app/market/33936,1,4925,36028,1,Cracked Anthocrystal
33937,Gatherer's Grasp Materia X,1147,97.5,https://universalis.app/market/33937,1,1147,36028,1,Cracked Anthocrystal
36218,Alchemical Charcoal,686,30.14,https://universalis.app/market/36218,1,686,2,10,Fire Shard
36219,Alchemical Abrasive,181,22.11,https://universalis.app/market/36219,1,181,2,10,Fire Shard
36220,Thavnairian Horsetail,780,25.79,https://universalis.app/market/36220,1,780,2,10,Fire Shard
36221,Thavnairian Thread,173,28.43,https://universalis.app/market/36221,1,173,2,10,Fire Shard
36222,Amynodon Hide,155,5.39,https://universalis.app/market/36222,1,155,2,10,Fire Shard
37823,Palaka Mistletoe,371,32.89,https://universalis.app/market/37823,1,371,2,10,Fire Shard
37825,Thavnairian Almandine,833,65.54,https://universalis.app/market/37825,1,833,2,10,Fire Shard
37826,Hannish Varnish,2942,198.61,https://universalis.app/market/37826,1,2942,2,10,Fire Shard
37827,Titanoboa Skin,2786,152.71,https://universalis.app/market/37827,1,2786,2,10,Fire Shard
37828,Vanadinite,2715,340.75,https://universalis.app/market/37828,1,2715,2,10,Fire Shard
37829,Palebloom Kudzu Cloth,2893,213.25,https://universalis.app/market/37829,1,2893,2,10,Fire Shard
39711,Liquid Glass,3596,303.21,https://universalis.app/market/39711,1,3596,2,20,Fire Shard
39712,Thavnairian Flux,4008,780.07,https://universalis.app/market/39712,1,4008,2,20,Fire Shard
39713,Grinding Fluid,3907,339.54,https://universalis.app/market/39713,1,3907,2,20,Fire Shard
39714,Hannish Cotton,3717,723.29,https://universalis.app/market/39714,1,3717,2,20,Fire Shard
39715,Deinosuchus Skin,3855,710.75,https://universalis.app/market/39715,1,3855,2,20,Fire Shard
39716,Alche-mist,3550,1329.61,https://universalis.app/market/39716,1,3550,2,20,Fire Shard
36906,Alkonost Whistle,1478802,0.86,https://universalis.app/market/36906,1,1478802,37491,3,Resplendent Feather
39491,Pinky Identification Key,22184499,0.11,https://universalis.app/market/39491,1,22184499,39590,3,Exciting Tonic
39490,Phaethon Horn,6321983,0.75,https://universalis.app/market/39490,1,6321983,39592,3,Burning Horn
33917,Piety Materia IX,247,143.96,https://universalis.app/market/33917,1,247,36025,1,Cracked Dendrocluster
33918,Heavens' Eye Materia IX,1144,533.11,https://universalis.app/market/33918,1,1144,36025,1,Cracked Dendrocluster
33919,Savage Aim Materia IX,865,638.71,https://universalis.app/market/33919,1,865,36025,1,Cracked Dendrocluster
33920,Savage Might Materia IX,801,429.61,https://universalis.app/market/33920,1,801,36025,1,Cracked Dendrocluster
33921,Battledance Materia IX,259,150.86,https://universalis.app/market/33921,1,259,36025,1,Cracked Dendrocluster
33928,Quickarm Materia IX,302,200.21,https://universalis.app/market/33928,1,302,36025,1,Cracked Dendrocluster
33929,Quicktongue Materia IX,313,180.18,https://universalis.app/market/33929,1,313,36025,1,Cracked Dendrocluster
33922,Gatherer's Guerdon Materia IX,7163,306.54,https://universalis.app/market/33922,1,7163,36026,1,Cracked Dendrocrystal
33923,Gatherer's Guile Materia IX,7211,247.14,https://universalis.app/market/33923,1,7211,36026,1,Cracked Dendrocrystal
33924,Gatherer's Grasp Materia IX,6946,195.93,https://universalis.app/market/33924,1,6946,36026,1,Cracked Dendrocrystal
33925,Craftsman's Competence Materia IX,2461,255.43,https://universalis.app/market/33925,1,2461,36026,1,Cracked Dendrocrystal
33926,Craftsman's Cunning Materia IX,4462,231.86,https://universalis.app/market/33926,1,4462,36026,1,Cracked Dendrocrystal
33927,Craftsman's Command Materia IX,6764,589.29,https://universalis.app/market/33927,1,6764,36026,1,Cracked Dendrocrystal
33930,Piety Materia X,332,50.89,https://universalis.app/market/33930,1,332,36027,1,Cracked Anthocluster
33931,Heavens' Eye Materia X,3198,327.29,https://universalis.app/market/33931,1,3198,36027,1,Cracked Anthocluster
33932,Savage Aim Materia X,2579,390.25,https://universalis.app/market/33932,1,2579,36027,1,Cracked Anthocluster
33933,Savage Might Materia X,2314,237.68,https://universalis.app/market/33933,1,2314,36027,1,Cracked Anthocluster
33934,Battledance Materia X,380,60.46,https://universalis.app/market/33934,1,380,36027,1,Cracked Anthocluster
33941,Quickarm Materia X,583,76.25,https://universalis.app/market/33941,1,583,36027,1,Cracked Anthocluster
33942,Quicktongue Materia X,1156,85.18,https://universalis.app/market/33942,1,1156,36027,1,Cracked Anthocluster
33935,Gatherer's Guerdon Materia X,5953,242.86,https://universalis.app/market/33935,1,5953,36028,1,Cracked Anthocrystal
33936,Gatherer's Guile Materia X,4925,137.89,https://universalis.app/market/33936,1,4925,36028,1,Cracked Anthocrystal
33937,Gatherer's Grasp Materia X,1147,97.5,https://universalis.app/market/33937,1,1147,36028,1,Cracked Anthocrystal
33938,Craftsman's Competence Materia X,6394,149.43,https://universalis.app/market/33938,1,6394,36028,1,Cracked Anthocrystal
33939,Craftsman's Cunning Materia X,1246,108.18,https://universalis.app/market/33939,1,1246,36028,1,Cracked Anthocrystal
33940,Craftsman's Command Materia X,11880,301.21,https://universalis.app/market/33940,1,11880,36028,1,Cracked Anthocrystal
36243,Luncheon Toad Skin,610,125.46,https://universalis.app/market/36243,1,610,26807,2,Bicolor Gemstone
36254,Yakow Chuck,276,14.29,https://universalis.app/market/36254,1,276,26807,2,Bicolor Gemstone
36261,Berkanan Sap,320,763.43,https://universalis.app/market/36261,1,320,26807,2,Bicolor Gemstone
36243,Luncheon Toad Skin,610,125.46,https://universalis.app/market/36243,1,610,26807,2,Bicolor Gemstone
36254,Yakow Chuck,276,14.29,https://universalis.app/market/36254,1,276,26807,2,Bicolor Gemstone
36261,Berkanan Sap,320,763.43,https://universalis.app/market/36261,1,320,26807,2,Bicolor Gemstone
36242,Gaja Hide,300,307.14,https://universalis.app/market/36242,1,300,26807,2,Bicolor Gemstone
36245,Kumbhira Skin,164,245.64,https://universalis.app/market/36245,1,164,26807,2,Bicolor Gemstone
36253,Hamsa Tenderloin,19,23.21,https://universalis.app/market/36253,1,19,26807,2,Bicolor Gemstone
36264,Amra,209,20.96,https://universalis.app/market/36264,1,209,26807,2,Bicolor Gemstone
36242,Gaja Hide,300,307.14,https://universalis.app/market/36242,1,300,26807,2,Bicolor Gemstone
36245,Kumbhira Skin,164,245.64,https://universalis.app/market/36245,1,164,26807,2,Bicolor Gemstone
36253,Hamsa Tenderloin,19,23.21,https://universalis.app/market/36253,1,19,26807,2,Bicolor Gemstone
36264,Amra,209,20.96,https://universalis.app/market/36264,1,209,26807,2,Bicolor Gemstone
36203,Almasty Fur,485,235.82,https://universalis.app/market/36203,1,485,26807,2,Bicolor Gemstone
36244,Saiga Hide,237,250.61,https://universalis.app/market/36244,1,237,26807,2,Bicolor Gemstone
36255,Ovibos Milk,431,3253.93,https://universalis.app/market/36255,1,431,26807,2,Bicolor Gemstone
36203,Almasty Fur,485,235.82,https://universalis.app/market/36203,1,485,26807,2,Bicolor Gemstone
36244,Saiga Hide,237,250.61,https://universalis.app/market/36244,1,237,26807,2,Bicolor Gemstone
36255,Ovibos Milk,431,3253.93,https://universalis.app/market/36255,1,431,26807,2,Bicolor Gemstone
36257,Mousse Flesh,532,161.32,https://universalis.app/market/36257,1,532,26807,2,Bicolor Gemstone
36258,Lunatender Blossom,550,751.86,https://universalis.app/market/36258,1,550,26807,2,Bicolor Gemstone
36259,Dynamite Ash,84,12.71,https://universalis.app/market/36259,1,84,26807,2,Bicolor Gemstone
36257,Mousse Flesh,532,161.32,https://universalis.app/market/36257,1,532,26807,2,Bicolor Gemstone
36258,Lunatender Blossom,550,751.86,https://universalis.app/market/36258,1,550,26807,2,Bicolor Gemstone
36259,Dynamite Ash,84,12.71,https://universalis.app/market/36259,1,84,26807,2,Bicolor Gemstone
36246,Ophiotauros Hide,292,704.25,https://universalis.app/market/36246,1,292,26807,2,Bicolor Gemstone
36256,Egg of Elpis,203,171.96,https://universalis.app/market/36256,1,203,26807,2,Bicolor Gemstone
36630,Bird of Elpis Breast,109,9.71,https://universalis.app/market/36630,1,109,26807,2,Bicolor Gemstone
36260,Petalouda Scales,492,543.18,https://universalis.app/market/36260,1,492,26807,2,Bicolor Gemstone
36246,Ophiotauros Hide,292,704.25,https://universalis.app/market/36246,1,292,26807,2,Bicolor Gemstone
36256,Egg of Elpis,203,171.96,https://universalis.app/market/36256,1,203,26807,2,Bicolor Gemstone
36630,Bird of Elpis Breast,109,9.71,https://universalis.app/market/36630,1,109,26807,2,Bicolor Gemstone
36260,Petalouda Scales,492,543.18,https://universalis.app/market/36260,1,492,26807,2,Bicolor Gemstone
36262,Dynamis Crystal,853,224.43,https://universalis.app/market/36262,1,853,26807,2,Bicolor Gemstone
36262,Dynamis Crystal,853,224.43,https://universalis.app/market/36262,1,853,26807,2,Bicolor Gemstone
36243,Luncheon Toad Skin,610,125.46,https://universalis.app/market/36243,1,610,26807,2,Bicolor Gemstone
36254,Yakow Chuck,276,14.29,https://universalis.app/market/36254,1,276,26807,2,Bicolor Gemstone
36261,Berkanan Sap,320,763.43,https://universalis.app/market/36261,1,320,26807,2,Bicolor Gemstone
36242,Gaja Hide,300,307.14,https://universalis.app/market/36242,1,300,26807,2,Bicolor Gemstone
36245,Kumbhira Skin,164,245.64,https://universalis.app/market/36245,1,164,26807,2,Bicolor Gemstone
36253,Hamsa Tenderloin,19,23.21,https://universalis.app/market/36253,1,19,26807,2,Bicolor Gemstone
36203,Almasty Fur,485,235.82,https://universalis.app/market/36203,1,485,26807,2,Bicolor Gemstone
36244,Saiga Hide,237,250.61,https://universalis.app/market/36244,1,237,26807,2,Bicolor Gemstone
36255,Ovibos Milk,431,3253.93,https://universalis.app/market/36255,1,431,26807,2,Bicolor Gemstone
36257,Mousse Flesh,532,161.32,https://universalis.app/market/36257,1,532,26807,2,Bicolor Gemstone
36258,Lunatender Blossom,550,751.86,https://universalis.app/market/36258,1,550,26807,2,Bicolor Gemstone
36259,Dynamite Ash,84,12.71,https://universalis.app/market/36259,1,84,26807,2,Bicolor Gemstone
36246,Ophiotauros Hide,292,704.25,https://universalis.app/market/36246,1,292,26807,2,Bicolor Gemstone
36256,Egg of Elpis,203,171.96,https://universalis.app/market/36256,1,203,26807,2,Bicolor Gemstone
36260,Petalouda Scales,492,543.18,https://universalis.app/market/36260,1,492,26807,2,Bicolor Gemstone
36262,Dynamis Crystal,853,224.43,https://universalis.app/market/36262,1,853,26807,2,Bicolor Gemstone
35833,Bicolor Gemstone Voucher,89748,46.11,https://universalis.app/market/35833,1,89748,26807,100,Bicolor Gemstone
36630,Bird of Elpis Breast,109,9.71,https://universalis.app/market/36630,1,109,26807,2,Bicolor Gemstone
36264,Amra,209,20.96,https://universalis.app/market/36264,1,209,26807,2,Bicolor Gemstone
36243,Luncheon Toad Skin,610,125.46,https://universalis.app/market/36243,1,610,26807,2,Bicolor Gemstone
36254,Yakow Chuck,276,14.29,https://universalis.app/market/36254,1,276,26807,2,Bicolor Gemstone
36261,Berkanan Sap,320,763.43,https://universalis.app/market/36261,1,320,26807,2,Bicolor Gemstone
36242,Gaja Hide,300,307.14,https://universalis.app/market/36242,1,300,26807,2,Bicolor Gemstone
36245,Kumbhira Skin,164,245.64,https://universalis.app/market/36245,1,164,26807,2,Bicolor Gemstone
36253,Hamsa Tenderloin,19,23.21,https://universalis.app/market/36253,1,19,26807,2,Bicolor Gemstone
36203,Almasty Fur,485,235.82,https://universalis.app/market/36203,1,485,26807,2,Bicolor Gemstone
36244,Saiga Hide,237,250.61,https://universalis.app/market/36244,1,237,26807,2,Bicolor Gemstone
36255,Ovibos Milk,431,3253.93,https://universalis.app/market/36255,1,431,26807,2,Bicolor Gemstone
36257,Mousse Flesh,532,161.32,https://universalis.app/market/36257,1,532,26807,2,Bicolor Gemstone
36258,Lunatender Blossom,550,751.86,https://universalis.app/market/36258,1,550,26807,2,Bicolor Gemstone
36259,Dynamite Ash,84,12.71,https://universalis.app/market/36259,1,84,26807,2,Bicolor Gemstone
36246,Ophiotauros Hide,292,704.25,https://universalis.app/market/36246,1,292,26807,2,Bicolor Gemstone
36256,Egg of Elpis,203,171.96,https://universalis.app/market/36256,1,203,26807,2,Bicolor Gemstone
36260,Petalouda Scales,492,543.18,https://universalis.app/market/36260,1,492,26807,2,Bicolor Gemstone
36262,Dynamis Crystal,853,224.43,https://universalis.app/market/36262,1,853,26807,2,Bicolor Gemstone
35833,Bicolor Gemstone Voucher,89748,46.11,https://universalis.app/market/35833,1,89748,26807,100,Bicolor Gemstone
36630,Bird of Elpis Breast,109,9.71,https://universalis.app/market/36630,1,109,26807,2,Bicolor Gemstone
36264,Amra,209,20.96,https://universalis.app/market/36264,1,209,26807,2,Bicolor Gemstone
36121,Blitzring,8654257,0.21,https://universalis.app/market/36121,1,8654257,23219,1,Speed Belt
35804,Thavnairian Striking Dummy,6621,1.61,https://universalis.app/market/35804,1,6621,26533,300,Sack of Nuts
36367,Unbowed Orchestrion Roll,8404,0.61,https://universalis.app/market/36367,1,8404,26533,300,Sack of Nuts
33917,Piety Materia IX,247,143.96,https://universalis.app/market/33917,1,247,26533,150,Sack of Nuts
33918,Heavens' Eye Materia IX,1144,533.11,https://universalis.app/market/33918,1,1144,26533,150,Sack of Nuts
33919,Savage Aim Materia IX,865,638.71,https://universalis.app/market/33919,1,865,26533,150,Sack of Nuts
33920,Savage Might Materia IX,801,429.61,https://universalis.app/market/33920,1,801,26533,150,Sack of Nuts
33921,Battledance Materia IX,259,150.86,https://universalis.app/market/33921,1,259,26533,150,Sack of Nuts
33928,Quickarm Materia IX,302,200.21,https://universalis.app/market/33928,1,302,26533,150,Sack of Nuts
33929,Quicktongue Materia IX,313,180.18,https://universalis.app/market/33929,1,313,26533,150,Sack of Nuts
33930,Piety Materia X,332,50.89,https://universalis.app/market/33930,1,332,26533,400,Sack of Nuts
33931,Heavens' Eye Materia X,3198,327.29,https://universalis.app/market/33931,1,3198,26533,400,Sack of Nuts
33932,Savage Aim Materia X,2579,390.25,https://universalis.app/market/33932,1,2579,26533,400,Sack of Nuts
33933,Savage Might Materia X,2314,237.68,https://universalis.app/market/33933,1,2314,26533,400,Sack of Nuts
33934,Battledance Materia X,380,60.46,https://universalis.app/market/33934,1,380,26533,400,Sack of Nuts
33941,Quickarm Materia X,583,76.25,https://universalis.app/market/33941,1,583,26533,400,Sack of Nuts
33942,Quicktongue Materia X,1156,85.18,https://universalis.app/market/33942,1,1156,26533,400,Sack of Nuts
36099,Butterbeef,251,0.75,https://universalis.app/market/36099,1,251,6,10,Lightning Shard
36100,Giant Pumpkin,180,27.89,https://universalis.app/market/36100,1,180,6,10,Lightning Shard
36101,White Peach,66,6.54,https://universalis.app/market/36101,1,66,6,10,Lightning Shard
36103,Glass Scallop,56,3,https://universalis.app/market/36103,1,56,6,10,Lightning Shard
37284,Immutable Solution,2767,398.64,https://universalis.app/market/37284,1,2767,6,125,Lightning Shard
38271,Thundermelon,1068,14.54,https://universalis.app/market/38271,1,1068,6,10,Lightning Shard
38272,Sunset Carrot,21,30.89,https://universalis.app/market/38272,1,21,6,10,Lightning Shard
38273,Prime Loaghtan Rump,38,3.32,https://universalis.app/market/38273,1,38,6,10,Lightning Shard
38274,Piennolo Tomato,166,12.21,https://universalis.app/market/38274,1,166,6,10,Lightning Shard
38275,King Urchin,4,0.07,https://universalis.app/market/38275,1,4,6,10,Lightning Shard
39864,Dragonfruit,128,36.96,https://universalis.app/market/39864,1,128,6,15,Lightning Shard
39865,Dark Eggplant,568,446.36,https://universalis.app/market/39865,1,568,6,15,Lightning Shard
39866,Pure Cumin,352,8.68,https://universalis.app/market/39866,1,352,6,15,Lightning Shard
39867,Caviar Sturgeon,556,166.54,https://universalis.app/market/39867,1,556,6,15,Lightning Shard
39868,Broccoflower,4,9.21,https://universalis.app/market/39868,1,4,6,15,Lightning Shard
16734,Sweet Cream Milk,111,1.21,https://universalis.app/market/16734,1,111,2,8,Fire Shard
16735,Stone Cheese,10,0.14,https://universalis.app/market/16735,1,10,2,8,Fire Shard
15652,Heavensegg,56,0.86,https://universalis.app/market/15652,1,56,2,8,Fire Shard
5339,Carbon Fiber,2132,32.86,https://universalis.app/market/5339,1,2132,2,25,Fire Shard
14142,Golden Apple,456,0.68,https://universalis.app/market/14142,1,456,2,5,Fire Shard
14143,Solstice Garlic,199,0.11,https://universalis.app/market/14143,1,199,2,5,Fire Shard
12886,Heavenly Kukuru Powder,90,0.11,https://universalis.app/market/12886,1,90,2,8,Fire Shard
12905,Bouillon Cube,5931,2.46,https://universalis.app/market/12905,1,5931,2,4,Fire Shard
12906,Oriental Soy Sauce,1066,1.86,https://universalis.app/market/12906,1,1066,2,15,Fire Shard
12907,Oriental Miso Paste,877,2.29,https://universalis.app/market/12907,1,877,2,15,Fire Shard
12931,Purified Coke,261,1.86,https://universalis.app/market/12931,5,1305,2,50,Fire Shard
12932,Raziqcoat,158,6.75,https://universalis.app/market/12932,5,790,2,50,Fire Shard
12933,Dryad Sap,1387,11.07,https://universalis.app/market/12933,5,6935,2,50,Fire Shard
12935,Odorless Animal Fat,181,0.46,https://universalis.app/market/12935,5,905,2,50,Fire Shard
12633,Skyspring Water,101,0.36,https://universalis.app/market/12633,3,303,2,50,Fire Shard
8155,Mastercraft Demimateria,26134,4.89,https://universalis.app/market/8155,1,26134,2,800,Fire Shard
8150,Fieldcraft Demimateria III,1817,73.14,https://universalis.app/market/8150,1,1817,2,200,Fire Shard
15945,Pellitory,11,2.43,https://universalis.app/market/15945,1,11,2,200,Fire Shard
16907,New World Macrame,216,4.86,https://universalis.app/market/16907,1,216,2,200,Fire Shard
16906,Wool Top,22,2.39,https://universalis.app/market/16906,1,22,2,200,Fire Shard
17574,Flannel,163,2.89,https://universalis.app/market/17574,1,163,2,200,Fire Shard
19840,Tea Brick,141,0.43,https://universalis.app/market/19840,1,141,2,10,Fire Shard
19876,Koshu Pork,422,0.29,https://universalis.app/market/19876,1,422,2,10,Fire Shard
21089,Secret Recipe Broth,379,4.5,https://universalis.app/market/21089,1,379,2,10,Fire Shard
21301,Crimson Pepper,145,1.86,https://universalis.app/market/21301,1,145,2,10,Fire Shard
21082,Gyr Abanian Alchemic,1400,1.11,https://universalis.app/market/21082,1,1400,2,100,Fire Shard
22446,Honeydew Honey,380,1.39,https://universalis.app/market/22446,1,380,2,10,Fire Shard
23181,Kingcraft Demimateria,2251,182.89,https://universalis.app/market/23181,1,2251,2,25,Fire Shard
24281,Rooibos Leaves,18,0.46,https://universalis.app/market/24281,1,18,2,10,Fire Shard
29663,Oddly Specific Iron Ore,5449,3.57,https://universalis.app/market/29663,1,5449,2,25,Fire Shard
29664,Oddly Specific Uncut Gemstone,4633,4.86,https://universalis.app/market/29664,1,4633,2,25,Fire Shard
29666,Oddly Specific Cotton,2000,1.68,https://universalis.app/market/29666,1,2000,2,25,Fire Shard
29667,Oddly Specific Quartz,4166,5.68,https://universalis.app/market/29667,1,4166,2,25,Fire Shard
29668,Oddly Specific Seeds,3300,4.75,https://universalis.app/market/29668,1,3300,2,25,Fire Shard
31320,Slithersand,8279,24.07,https://universalis.app/market/31320,1,8279,2,250,Fire Shard
31758,Oddly Delicate Pine Log,4261,2.64,https://universalis.app/market/31758,1,4261,2,45,Fire Shard
31759,Oddly Delicate Silvergrace Ore,1040,1.61,https://universalis.app/market/31759,1,1040,2,45,Fire Shard
31761,Oddly Delicate Raw Celestine,8556,2.93,https://universalis.app/market/31761,1,8556,2,45,Fire Shard
